,date,Tickers,company,L_term_rating,L_term_numrating,Debt/EBITDA,FFO/Total debt,EBITDA/Interest,FFO/Interest,CFO/Debt,FFO/Net profit,NWC/Revenue,Current Assets/Current Liabilities,(FFo+Cash)/Current Liabilities,EBITDA/Revenues,Cash/Total Debt,Total Debt/Tangible Net worth,Total Debt/Revenue,Debt/Capital,Cash/Asset,Total Fixed Capital/Total Fixed Assets,Equity/Asset,NWC/Total assets,Retained earnings/Total assets,EBITDA/Total assets etc
2011/12/31,2011/12/31,OKE,ONEOK INC,BBB,3.0,3.854,0.019506910394089947,6.485802107728338,2.825790398126464,0.2364,193.058,-0.22779527673170255,0.7143213166264911,0.07978959852749773,0.10884450325555872,0.0066640038808099865,3.5528737922282594,2.4310520882025886,-10.672091726756404,0.004815270320045763,101.7882382179927,0.2774208409583814,-0.06770736023848194,0.12807912308388156,0.032351741869444575
2012/03/31,2012/03/31,OKE,ONEOK INC,BBB,3.0,3.5502000000000002,0.020893539820884446,4.82756627983772,2.43270591565242,0.1888,206.274,0.00262168335969074,1.0034426492401136,0.37974743906814656,0.11987904879048791,0.07912711325594288,2.9230566759605257,2.8912964915363437,1102.8397006255584,0.05481250591141951,101.28389833999682,0.3072854088064083,0.0006281190192923474,0.12917549695917985,0.028721359611048946
2012/06/30,2012/06/30,OKE,ONEOK INC,BBB,3.0,3.8209999999999997,0.015146803162933924,3.920727881196403,1.791146326759108,0.1943,145.579,-0.17766382262005487,0.8008762441412749,0.11543477422776942,0.1259913966931039,0.011956879903587512,2.997927602716074,3.800005930588393,-21.38874349627691,0.00831717532166994,100.46812093056367,0.3044025373898356,-0.03252166087882841,0.13112795502356447,0.02306293659832885
2012/09/30,2012/09/30,OKE,ONEOK INC,BBB,3.0,4.1636,0.013107185897832357,3.899995190342207,1.7633768607363585,0.1512,146.653,0.17066866967668448,1.2119282706459276,0.46142921627657274,0.10708850938085529,0.08748297843512072,3.5213123029661944,3.694149614943335,21.645153864160008,0.06370772205996665,100.02739076053793,0.2717700837401908,0.033644016615913756,0.11549704129187212,0.021110421706621717
2012/12/31,2012/12/31,OKE,ONEOK INC,BBB,3.0,4.6997,0.017031745724468878,4.617733966575349,2.3681616441961455,0.134,197.957,-0.01320628515783388,0.9828175957716226,0.27784453148495875,0.10546694412233697,0.05021309363257212,3.5914550942388783,3.175701189423606,-240.4689245665577,0.036809074582433925,100.01246397678781,0.266942705188021,-0.0030484491754321514,0.1161901007708791,0.024345273103115524
2013/03/31,2013/03/31,OKE,ONEOK INC,BBB,3.0,5.3567,0.014926411343944533,3.4368603338911163,2.1767002633251615,0.1455,167.804,-0.15383992168247645,0.8342499545362159,0.13339651907874325,0.10522467637427993,0.01280429628451517,3.502377685644536,4.464768433113379,-29.02217047619539,0.00931923857870978,99.52854112322548,0.2721787772140224,-0.02507811134880323,0.12136374604037403,0.017153129837146557
2013/06/30,2013/06/30,OKE,ONEOK INC,BBB,3.0,5.652,0.005125335985391739,4.13330063630145,0.771847855547955,0.1522,59.802,-0.27417637660600425,0.7133811465584708,0.03529286512766826,0.11565397272068023,0.0028866332451085103,3.6668699989911953,4.213790328871529,-15.368903699996046,0.002126020544777852,99.059687614194,0.2634947482918172,-0.04792178193610337,0.11440983788059719,0.020214522233361197
2013/09/30,2013/09/30,OKE,ONEOK INC,BBB,3.0,5.8223,0.009613692952706244,4.045101668177922,1.5427975207124847,0.1492,124.206,0.08302467865946755,1.0992916836721072,0.34471013193678934,0.1038658459689588,0.06033608992532875,3.4916307000451323,4.120614687656779,49.631203085504424,0.04426512305864798,98.55569229197998,0.2663574468708531,0.014781881306911512,0.10158683450969694,0.018492484785787532
2013/12/31,2013/12/31,OKE,ONEOK INC,BBB,3.0,6.469,0.011977878429634084,3.846223187618789,1.6732446375237577,0.1555,154.064,-0.09439032641563748,0.8807448183919161,0.11251157558929344,0.1026626881870987,0.011608506607409608,3.511753873204347,3.7287021326494196,-39.50301131739378,0.008416039224684793,98.71660134140002,0.2736221448491091,-0.018387910969993718,0.10723262914061893,0.01996118587845062
2014/03/31,2014/03/31,OKE,ONEOK INC,BB+,1.0,5.1892,0.015289545972814214,3.369371730114124,1.454147051116392,0.1791,160.929,-0.07441510373989661,0.8755648286959409,0.1961998684797571,0.11787863039057996,0.019973251441485464,4.997622130519773,3.3273607654800563,-44.71351376610577,0.01539771015211599,106.03974163242881,0.22908344706790396,-0.017241242926349362,0.012475450691394371,0.027311311820421597
2014/06/30,2014/06/30,OKE,ONEOK INC,BB+,1.0,4.9771,0.012625284351443606,3.230349759303278,1.335487286019615,0.1447,133.71699999999998,0.06797913972562361,1.1126227668864737,0.26592735084981345,0.10546281206776133,0.03385449835887449,3.8171298598887358,3.4534119669423213,50.80105427754648,0.0249267651140412,105.0062397402433,0.26370892134318114,0.014493618077966772,0.0078067157944175895,0.022485393691476223
2014/09/30,2014/09/30,OKE,ONEOK INC,BB+,1.0,4.9802,0.01317621738531789,3.6468536694733698,1.3855413282845896,0.1587,139.046,-0.02215089362834099,0.9612133334006772,0.162999515685776,0.11729583080273513,0.014347186116747582,3.8490272387733064,3.3821508295287557,-152.68687964811758,0.010578600237168355,103.49583814871815,0.2626707320106572,-0.004829028333597444,0.004373402935510386,0.025571198158549534
2014/12/31,2014/12/31,OKE,ONEOK INC,BB+,1.0,5.5486,0.015497301144195908,3.8797708011940784,1.7540420331376596,0.1565,175.099,-0.38143743180463224,0.5464278772501457,0.14542676746037886,0.1361453728388396,0.0152948880652133,3.7773777448955133,3.971739347461726,-10.412557909355902,0.011323192921294271,102.58684088240325,0.26174440820252265,-0.07090050285666495,0.00011597850575253388,0.025377261213359682
2015/03/31,2015/03/31,OKE,ONEOK INC,BB+,1.0,6.3176,0.012608050750078287,2.7160800153875746,1.411377187920754,0.0946,146.755,-0.6795363223741571,0.5186717254151104,0.15151370099500927,0.1564377451800415,0.02056833523986912,4.039455871079286,6.447541303247205,-9.488148154790096,0.015412983638202177,102.17688339097734,0.25064505909423074,-0.07897799746386307,-0.004307969195792745,0.01818172102841466
2015/06/30,2015/06/30,OKE,ONEOK INC,BB+,1.0,6.1603,0.014031454825816496,3.2029899119409495,1.4557078113452822,0.1228,163.492,-0.6309836413771844,0.4848516935334744,0.149501527299178,0.16904239182125247,0.019412673778630825,3.9150651008853714,5.475345997184279,-8.67747693939227,0.014452137155153796,101.49799621235557,0.25553082898541835,-0.08579327565078161,-0.007169746945597712,0.02298427339024917
2015/09/30,2015/09/30,OKE,ONEOK INC,BB+,1.0,6.1905,0.014859742308272703,3.2238153644168808,1.472316755057267,0.1273,170.45600000000002,-0.5308371064790679,0.485913808552642,0.10649977738916507,0.19654797977404306,0.0033450460653232025,3.8020282578606013,6.04071574441822,-11.379603405054013,0.0024742237994137073,100.67948255670501,0.26033192036934033,-0.06499946028893692,-0.008776720694946666,0.024066728663583843
2009/12/31,2009/12/31,CXO,CONCHO RESOURCES INC,BB,0.0,1.9558,0.03581388026194437,11.280833181070712,6.006029599853829,0.4234,65.742,-0.674229671375247,0.6446557116321577,0.20466805533301285,0.7039868643850377,0.001761767040356668,1.413233136193073,10.465487654004251,-15.328309228765155,0.0010198402124194084,87.55428369599045,0.4211265229408862,-0.03776499210837931,0.0966126735801784,0.03893935356510469
2010/03/31,2010/03/31,CXO,CONCHO RESOURCES INC,BB,0.0,1.2405,0.07180920717601014,12.87232698727781,10.687449246593884,0.7288,118.44900000000001,-0.7066720890883804,0.616030946678088,0.342194857133504,0.7575093053262041,0.004236445556703381,1.0342303163454558,8.75840134230326,-11.719332149200712,0.0021301416568588094,86.67591420887224,0.49718658522868087,-0.042904613366181656,0.11397751523913949,0.04348805514225889
2010/06/30,2010/06/30,CXO,CONCHO RESOURCES INC,BB,0.0,1.282,0.10370139591629972,12.307123775601069,15.531255565449687,0.705,174.416,-0.6371622808117803,0.6346994661266567,0.5028045609351988,0.6880999322897997,0.00022771783916580358,0.974115008754204,8.373690604213964,-13.243771457368736,0.00011119972893977301,86.79692241477217,0.5116775684016244,-0.03687185581314729,0.1446113279134837,0.0401274238564937
2010/09/30,2010/09/30,CXO,CONCHO RESOURCES INC,BB,0.0,1.2451,0.04673218664809336,14.825026861724108,6.7711381105876525,0.7292,81.924,-0.4936822105398355,0.6816490311156806,0.23499121792400293,0.7803392514541523,0.0002036447272273,0.9998807936292465,7.626645030214175,-15.726820909849376,0.00010079976282408746,84.93573834929363,0.5050214940670728,-0.03147352594464483,0.14649932588393907,0.05064496318832191
2010/12/31,2010/12/31,CXO,CONCHO RESOURCES INC,BB,0.0,2.5026,0.02689789654964451,8.168451989636104,3.104528404037279,0.3877,80.28,-0.5581098016380369,0.652150243890893,0.15910404367747624,0.6871549634834659,0.00012865959485629662,1.2706452932669363,9.709396704565787,-16.923835877429745,7.15284398194354e-05,89.25575822968887,0.4440489269430123,-0.03285018107499049,0.09513599158348693,0.03934585751609297
2011/03/31,2011/03/31,CXO,CONCHO RESOURCES INC,BB,0.0,2.1921,0.04062801991089933,8.275787845155214,4.496451753943429,0.4,133.69299999999998,-0.7475473894246758,0.6085035050289546,0.19535420385770885,0.7399441878367976,0.0002759324877076331,1.3613378977960264,9.895412336412624,-12.199151050065803,0.00015812008454200294,89.04790951858791,0.42696097202754707,-0.04697368084227156,0.0963543394472519,0.042849846346633705
2011/06/30,2011/06/30,CXO,CONCHO RESOURCES INC,BB,0.0,1.8751,0.09929073769623512,10.111523547542506,10.996851489742486,0.5084,331.808,-0.4449636063751591,0.6883468919760982,0.5214256901095417,0.7656450370281144,0.0001187988923275067,1.2562325151626106,8.386301981775794,-16.83034090966322,6.577047627930617e-05,88.41710296330976,0.4463713003485835,-0.032894681255894696,0.13013177454543406,0.050544693854999795
2011/09/30,2011/09/30,CXO,CONCHO RESOURCES INC,BB,0.0,1.6724999999999999,0.13659593662260217,10.386180468963838,14.395091390164533,0.5567,473.325,-0.2521409648204054,0.8268211810435765,0.7155947080639457,0.7544137138817707,5.02143199119691e-05,1.1459471239766283,7.654738446584783,-30.239523518631643,2.6675718013744433e-05,88.64850134136829,0.4687627342059053,-0.017567646708017096,0.1750324171297357,0.052356155789872606
2011/12/31,2011/12/31,CXO,CONCHO RESOURCES INC,BB,0.0,1.7393,0.01199016655392822,9.53312450598671,1.3580022834392105,0.5773,46.38799999999999,-0.6071020239242351,0.585939382189295,0.06661658186939841,0.7446258257626515,8.83986583048084e-05,1.3126653624282991,8.846635095798758,-13.319964607132283,4.993009786299182e-05,86.92920810583661,0.4351713157135566,-0.042404668551746856,0.15458971475022687,0.047541920842983566
2012/03/31,2012/03/31,CXO,CONCHO RESOURCES INC,BB+,1.0,1.7999,0.03687692755606141,9.32285068504618,4.446270614169712,0.5969,159.34099999999998,-0.8301673336372694,0.5467676717626303,0.18431086953265166,0.7561063925607584,0.00014024901374394045,1.4438158376173906,9.778569860570798,-10.985675785619852,8.248703585558997e-05,85.93665948280348,0.4118530059242298,-0.053537625318020865,0.14836654570836694,0.04547717184894418
2012/06/30,2012/06/30,CXO,CONCHO RESOURCES INC,BB+,1.0,1.9801,0.10491230014736266,6.914460965655505,11.024177187999715,0.5274,461.90200000000004,-0.4564355183165038,0.736774498093937,0.6617392734789046,0.7041205693064495,0.00016126306685103654,1.3249647748933613,10.7006085823725,-23.92574599085954,9.151478756517688e-05,86.43942507951792,0.4325124199100603,-0.023718699525888953,0.18164886188472257,0.03734177125453498
2012/09/30,2012/09/30,CXO,CONCHO RESOURCES INC,BB+,1.0,2.8388,0.028086078947799863,6.490348092019401,3.036679198239087,0.3543,155.89399999999998,-0.4368820418487009,0.7096411147038996,0.22306789227728202,0.6920196393634652,5.2426963024938476e-05,1.6568027043363405,11.528113200493475,-27.302405312346284,3.2575780388641375e-05,85.88707660338117,0.3786445273752418,-0.022758268567047393,0.15843202805950107,0.03729926854499437
2012/12/31,2012/12/31,CXO,CONCHO RESOURCES INC,BB+,1.0,2.4102,0.048067619696204024,6.311754176610979,4.591698985680191,0.3959,246.262,-0.5888768360256824,0.6200387522531166,0.33663925543788153,0.6656454565654698,0.0005621441583560094,1.4909959489191298,10.074272387802896,-18.21894781013072,0.00033529554963846874,85.05885626883878,0.40354169894953534,-0.03273835060435277,0.1735344237346406,0.039410266353894906
2013/03/31,2013/03/31,CXO,CONCHO RESOURCES INC,BB+,1.0,2.5891,0.03812938428474509,6.030092503742371,3.9207384946071464,0.3364,204.29399999999998,-0.6849555310329636,0.5799025186155149,0.2666552349478038,0.6571339536498496,0.00018178713174807739,1.5415035853905263,11.205674871325106,-16.5681724007842,0.00010989013468649383,84.0737996148204,0.39550102567886497,-0.03648555553976027,0.17156580354396814,0.0354496097320689
2013/06/30,2013/06/30,CXO,CONCHO RESOURCES INC,BB+,1.0,2.6505,0.04903122496296157,6.304406516392684,5.117309861498918,0.3167,276.72593147903285,-0.5395994214497163,0.6398105108592127,0.32829207136918237,0.6041097807963343,8.327223749667354e-06,1.5810260227047037,10.00093557138073,-18.585868631021572,5.084706889366731e-06,82.67151086536704,0.38938750269922207,-0.032853589435234025,0.17367584495928123,0.03688424740496033
2013/09/30,2013/09/30,CXO,CONCHO RESOURCES INC,BB+,1.0,2.5623,0.0408084420151723,7.750906330922404,4.289633002946691,0.3654,240.19799999999998,-0.40827666482876923,0.6950967877714793,0.27476197665747054,0.714252565231344,3.737690256928828e-06,1.627882368526659,9.686557118054127,-22.08029350419399,2.308329681101107e-06,81.3847615830826,0.38241814531795726,-0.027969820897749288,0.17163239094375116,0.045538308252456985
2013/12/31,2013/12/31,CXO,CONCHO RESOURCES INC,BB+,1.0,2.4755,0.06140455992107269,6.953848336022411,6.350703001719828,0.3714,358.19615784697413,-0.37335584081912904,0.6881979420453764,0.47327539280297226,0.6152904872542668,3.6000730300528954e-06,1.5641438927165008,9.151160364526874,-24.717745865343463,2.1895152663430632e-06,80.05438817866232,0.39181365264945944,-0.02460525125000469,0.18158025449257253,0.04089222121527689
2014/03/31,2014/03/31,CXO,CONCHO RESOURCES INC,BB+,1.0,2.3361,0.05203792524449561,7.916665182150174,5.67052640954841,0.4299,318.315,-0.5494637337565568,0.6130711141226758,0.3391590063541174,0.6877988986600054,3.4330660827620686e-06,1.5958991760104588,9.46722290836715,-16.84316014681708,2.104594751260953e-06,79.11715665709178,0.38696351875414403,-0.03639676140950924,0.18368832835847224,0.044537434126184286
2014/06/30,2014/06/30,CXO,CONCHO RESOURCES INC,BB+,1.0,1.7372,0.0441270172072961,8.380136491658844,4.732595508052286,0.5119,262.129,0.10020831500407265,1.0718165518658147,0.6382781601082886,0.6839466114981552,0.06152655854583139,1.2408127500026107,8.753181325223089,84.1203817777589,0.03398098285526424,78.25776876655469,0.44770220115673015,0.006565564577469562,0.17150425780354034,0.043154847822956144
2014/09/30,2014/09/30,CXO,CONCHO RESOURCES INC,BB+,1.0,1.8342,0.09642423371528881,9.108097498971924,10.62385509738682,0.5049,568.355,-0.17179402595881832,0.865033847838428,0.7485555488241327,0.6815085736663963,0.01677276603888118,1.152075569278256,8.244030602254607,-48.99640900740642,0.008956617967140165,77.98324458487402,0.4660023310181694,-0.010898710329998066,0.1947659446670825,0.04414393969249223
2014/12/31,2014/12/31,CXO,CONCHO RESOURCES INC,BB+,1.0,2.8481,0.09104127439438273,-2.6941693557360633,11.00689885390008,0.4699,593.514,-0.4018642832741244,0.9397205658269198,0.415875778538712,-0.20981975215921894,3.221266494610131e-06,1.2408886877159697,9.415602703717612,-27.30007077140835,1.786963336617942e-06,75.46907303203616,0.44752581003855685,-0.020237097353610345,0.19319899562396933,-0.012361957082246263
2015/03/31,2015/03/31,CXO,CONCHO RESOURCES INC,BB+,1.0,2.8427,0.04519694646879695,7.093119626134102,5.086438233629675,0.3899,278.63000000000005,-0.1704891154521404,0.9424376845744165,0.22751162048274912,0.6691384898342971,3.4064382006414815e-06,1.0248084966320672,10.616549964007591,-87.44268875618785,1.720303828593514e-06,74.97650824132278,0.4949845770665805,-0.005775387629508159,0.18737000442200002,0.03183004446739639
2015/06/30,2015/06/30,CXO,CONCHO RESOURCES INC,BB+,1.0,3.1552,0.030214795162479536,7.8820548471487895,3.435904941365873,0.3569,187.81,-0.36737591291808164,0.8203695835520672,0.17112641009381066,0.6631618481183726,4.5046284252671696e-05,1.0514411788238385,9.567568191578276,-31.482594447849184,2.3037728558950585e-05,73.40305060198178,0.4885764954612383,-0.016244642905334023,0.17827663967741914,0.03544856432166724
2015/09/30,2015/09/30,CXO,CONCHO RESOURCES INC,BB+,1.0,3.6433,0.0819956269999906,7.340774429687075,9.499392994980882,0.2914,524.262,0.09067822574729112,1.0408563034800817,0.509677695318348,0.64561829589152,3.128040063937139e-06,1.046835293611056,10.189177172525566,152.1350560354058,1.5964798258432089e-06,72.31336156157579,0.48962296095601043,0.0033547628820356267,0.18730132806367272,0.03233909359219296
2009/12/31,2009/12/31,WMB,WILLIAMS COS INC,BBB-,2.0,2.1736,0.034069245433860154,5.109756097560975,3.3780487804878048,0.3107,554.0,0.5657781599312124,1.531287848203472,0.9773920064594267,0.36027515047291486,0.11481458704876699,2.0305944055944054,6.9909716251074805,12.356382978723405,0.07385284810126583,77.78095493212669,0.3567642405063291,0.052056962025316456,0.029074367088607594,0.03314873417721519
2010/03/31,2010/03/31,WMB,WILLIAMS COS INC,BBB-,2.0,2.2211,0.010391538318797551,5.121951219512195,1.024390243902439,0.3104,168.0,0.575839444230027,1.7114926084883166,0.8640915593705293,0.3241991509069857,0.1016886249768046,2.0333291409885548,6.239675800849093,10.835790884718499,0.06542242031119423,76.84623914734213,0.3566397389470333,0.059373632058577736,0.025826734052290183,0.0334275140276175
2010/06/30,2010/06/30,WMB,WILLIAMS COS INC,BBB-,2.0,2.1515,0.03460837887067395,5.077922077922078,3.5779220779220777,0.3211,551.0,0.5417212756662297,1.585181689476168,1.0155733836715433,0.3416339012669288,0.10055901011243012,1.9864004990642545,6.955439056356488,12.839516129032258,0.06417605323285365,75.75538191739481,0.3618070309055197,0.04970537539583918,0.0278590612097647,0.03134645448350503
2010/09/30,2010/09/30,WMB,WILLIAMS COS INC,BBB-,2.0,4.8543,-0.05672537008677897,-5.7974683544303796,-5.6265822784810124,0.3237,-889.0,0.11048281861678991,1.0996469203609258,0.04943114947038054,-0.3982608695652174,0.06476518631955079,1.9187071498530852,6.81391304347826,61.7007874015748,0.042561221066756125,73.3300863165964,0.34283797383428377,0.010650788326065079,-0.022811137202281114,-0.038409929553840996
2010/12/31,2010/12/31,WMB,WILLIAMS COS INC,BBB-,2.0,5.588,0.03546749831835137,5.0576923076923075,3.717948717948718,0.2909,580.0,-0.018054985638079606,0.9829059829059829,0.5341880341880342,0.4531878230901781,0.04861493303980921,1.8990825688073394,9.392877656519241,-371.65909090909093,0.0318356559346468,73.7375119566289,0.3451465641518501,-0.0017619734102194459,-0.022425116130065672,0.03159538683325324
2011/03/31,2011/03/31,WMB,WILLIAMS COS INC,BBB-,2.0,5.5498,0.043322636386077515,5.256410256410256,4.5,0.3123,702.0,0.02512025654730091,1.0191212367778681,0.661106590724166,0.43826830571886694,0.05696124413725006,1.8249802905732628,8.660609299839658,344.7659574468085,0.036797831200414625,73.26716950934579,0.35398477056173505,0.0018737790535422398,-0.01379420324522585,0.03269146433839652
2011/06/30,2011/06/30,WMB,WILLIAMS COS INC,BBB-,2.0,5.2339,0.037815126050420166,5.567741935483871,4.064516129032258,0.3263,630.0,0.2217741935483871,1.1841004184100419,0.7514644351464436,0.43497983870967744,0.06998799519807923,1.841901603095633,8.397177419354838,37.86363636363637,0.04536082474226804,72.75303105718464,0.35187706671853725,0.017117292355572845,-0.008441937366271154,0.03357323477922583
2011/09/30,2011/09/30,WMB,WILLIAMS COS INC,BBB-,2.0,2.5064,0.04084532054697212,5.718954248366013,4.509803921568627,0.3263,690.0,0.2281947261663286,1.1845018450184501,0.6912669126691267,0.44371196754563896,0.058959332267803234,1.825678158435102,8.566430020283976,37.54,0.03809378107549912,72.31878394850587,0.35389734567429054,0.01721104566664117,-0.001568117494071751,0.03346592212958005
2011/12/31,2011/12/31,WMB,WILLIAMS COS INC,BBB-,2.0,2.2514,-0.0023846784410164693,6.888059701492537,-0.23880597014925373,0.3941,-32.0,0.10413694721825963,1.1307462686567165,0.5116417910447761,0.43889681407513076,0.06624934793948878,4.352578657152125,6.380884450784594,61.273972602739725,0.05387225790813235,76.55381748244419,0.186825839292207,0.013271118652284572,-0.37625742334262513,0.055932614228578356
2012/03/31,2012/03/31,WMB,WILLIAMS COS INC,BBB,3.0,2.2631,0.04201620929901891,4.929078014184397,4.191489361702128,0.3522,591.0,0.2897473997028232,1.38135593220339,1.1023468057366363,0.34422981674096087,0.07820275842456989,4.602748691099476,6.966815255076771,24.044444444444444,0.061832490163012926,79.94998989847457,0.2093310848791456,0.03288364249578415,-0.33265879707700957,0.03906689151208544
2012/06/30,2012/06/30,WMB,WILLIAMS COS INC,BBB,3.0,2.7804,0.021379781420765027,3.664285714285714,2.2357142857142858,0.2891,313.0,0.20801733477789816,1.2958397534668722,0.7642526964560863,0.2778981581798483,0.04637978142076503,4.517124344338168,7.930660888407368,38.125,0.033502738441801946,89.20086938324934,0.2776434598115163,0.018947056791829082,-0.2942714757980954,0.025312083682834163
2012/09/30,2012/09/30,WMB,WILLIAMS COS INC,BBB,3.0,3.1548,0.022983237297014143,4.064285714285714,2.507142857142857,0.2497,351.0,0.3321917808219178,1.422044960116026,0.9767947788252357,0.3247716894977169,0.06521739130434782,4.224619640387275,8.71689497716895,26.240549828178693,0.04684193199454451,109.670446375,0.28175704275031743,0.027371490382354324,-0.2811456520716738,0.026760099703710672
2012/12/31,2012/12/31,WMB,WILLIAMS COS INC,BBB,3.0,4.1795,0.021301775147928994,4.020408163265306,2.4489795918367347,0.1709,360.0,0.20064205457463885,1.2420916720464816,0.7740477727566172,0.31105263157894736,0.049644970414201184,3.3307055577453686,8.894736842105264,45.06666666666667,0.034488428495087764,99.36574956533309,0.30529863937189133,0.015414971019854482,-0.2489826119126896,0.024293994327290666
2013/03/31,2013/03/31,WMB,WILLIAMS COS INC,BBB,3.0,4.2915,0.02136197332703883,4.184210526315789,2.3815789473684212,0.1787,362.0,0.16795580110497238,1.1948717948717948,0.6820512820512821,0.35138121546961326,0.041425705181163695,3.0616079494128274,9.362430939226519,55.74342105263158,0.028288201160541586,98.9438108031211,0.31713410702772404,0.012250161186331399,-0.24738072211476467,0.02562862669245648
2013/06/30,2013/06/30,WMB,WILLIAMS COS INC,BBB,3.0,4.388,0.019224245165667758,3.5695364238410594,2.251655629139073,0.1933,340.0,-0.24052065647990944,0.8207507380851962,0.490932096161957,0.3050367855121675,0.04659052357797128,3.1297115554769066,10.009054895302773,-41.614117647058826,0.032115991737147756,99.05582788569997,0.31067544919515144,-0.016564680204232764,-0.24387106832443387,0.021007912070779903
2013/09/30,2013/09/30,WMB,WILLIAMS COS INC,BBB,3.0,4.3304,0.01987549260380376,3.596026490066225,2.3046357615894038,0.2095,348.0,-0.18730745532963647,0.8542665388302972,0.5177372962607862,0.3345656192236599,0.04180707064938032,2.636500527029062,10.788046826863832,-57.5953947368421,0.027669627669627668,98.95320125130344,0.3381591381591382,-0.011491211491211491,-0.23855603855603855,0.020525420525420526
2013/12/31,2013/12/31,WMB,WILLIAMS COS INC,BBB,3.0,4.9763,0.010701937325064486,3.0063694267515926,1.2420382165605095,0.1915,195.0,-0.18072289156626506,0.848714069591528,0.44175491679273826,0.28433734939759037,0.037374458042917516,2.7478510028653296,10.976506024096386,-60.736666666666665,0.025090266008400267,98.59042716183248,0.32867880038317,-0.011052980620440645,-0.2362390391275514,0.017390022842826616
2014/03/31,2014/03/31,WMB,WILLIAMS COS INC,BBB,3.0,5.3867,0.01807136658328654,3.7514792899408285,2.094674556213018,0.1687,354.0,-0.21212121212121213,0.854452726559435,0.5562965868968223,0.3624928530588908,0.05431619786614937,3.042242584252213,11.200114351057747,-52.80053908355795,0.037589203702395255,98.65577265518804,0.30795591040768744,-0.013106761817282556,-0.23344873878329683,0.02239807814597612
2014/06/30,2014/06/30,WMB,WILLIAMS COS INC,BB+,1.0,7.0975,0.013766448082685543,2.734375,1.6510416666666667,0.1113,317.0,-0.16507747318235996,0.8843906510851419,0.4912353923205342,0.31287246722288437,0.0373474616754245,2.3837474120082818,13.722884386174016,-83.12996389891697,0.024607284900855533,119.90506640248356,0.34112564021860425,-0.0079258347878337,-0.1936536095453375,0.015021889038312971
2014/09/30,2014/09/30,WMB,WILLIAMS COS INC,BB+,1.0,8.9463,0.07028084872622399,2.6719367588932808,8.090909090909092,0.0773,2047.0,-0.49927501208313196,0.6475605595359946,0.8014329580348004,0.3267278878685355,0.010368742704113164,3.692912387473057,14.077332044465926,-28.195546950629236,0.0060634047423052985,134.6969316548583,0.4152227598530327,-0.020740056618547595,-0.1111691127753127,0.01357238942317345
2014/12/31,2014/12/31,WMB,WILLIAMS COS INC,BB+,1.0,7.7749,0.018821361587312034,3.4339622641509435,2.158490566037736,0.098,572.0,-0.31620737972909857,0.7362680171406311,0.3163225555122711,0.425035030359645,0.007897074791879176,3.5342481683916733,14.194768799626344,-44.89069423929099,0.004756713903478347,133.29218102099628,0.39894784724007676,-0.013389237189249056,-0.11646856396970116,0.01803587355068873
2015/03/31,2015/03/31,WMB,WILLIAMS COS INC,BB+,1.0,8.0108,0.016096644643088482,2.3956043956043955,1.8205128205128205,0.104,497.0,-0.4125874125874126,0.696137339055794,0.35965665236051503,0.3811188811188811,0.01104417670682731,3.744815039417829,17.993006993006993,-43.610169491525426,0.006758229779812513,131.2839649389752,0.38807301266424876,-0.014031749806766157,-0.12503716035436113,0.012961531601165348
2015/06/30,2015/06/30,WMB,WILLIAMS COS INC,BB+,1.0,7.5824,0.016941735433858466,2.949640287769784,1.9496402877697843,0.1213,542.0,-1.2735182164219685,0.37845010615711255,0.19798301486199577,0.44589450788471996,0.006376594148537134,4.066090493136756,17.396411092985318,-13.660119555935099,0.003987256415769208,130.6461383346467,0.37470437620937,-0.04577526728299748,-0.12952719738873794,0.01602720716142525
2015/09/30,2015/09/30,WMB,WILLIAMS COS INC,BB+,1.0,7.436,0.01203968180840935,2.8142857142857145,1.4,0.1306,392.0,-1.4419121734296831,0.32763089683773977,0.13400725764644894,0.43802112284602557,0.0038391842501305324,4.610450297366185,18.098387993329627,-12.55165767154973,0.002459709951002578,127.84752460720827,0.3593144296424566,-0.05104390090320549,-0.14146283870206025,0.01550601153112025
2010/03/31,2010/03/31,DVN,DEVON ENERGY CORP,BBB+,4.0,0.9698,0.12439877568867512,20.177570093457945,15.953271028037383,0.8521,1707.0,0.19875776397515527,1.2059202059202059,0.7821750321750321,0.7960914454277286,0.05276198804838945,1.2546402121239828,5.0597345132743365,21.440625,0.023600743227825408,43.86403252541047,0.5526942008670991,0.020862535450011408,0.3368321543827623,0.07037845943214786
2010/06/30,2010/06/30,DVN,DEVON ENERGY CORP,BBB+,4.0,0.6013,0.0927631078304543,11.235849056603774,11.5,0.9872,1219.0,0.7379032258064516,1.4841269841269842,0.9973544973544973,0.4875153499795334,0.16543642036374706,1.201407935637228,5.379042161277118,7.978749241044323,0.07253678555937407,42.0135124108633,0.5615428247305729,0.05495312135063895,0.35584398251643257,0.03973841380000667
2010/09/30,2010/09/30,DVN,DEVON ENERGY CORP,BBB+,4.0,0.3358,0.1948376353039134,12.009708737864077,24.990291262135923,1.0092,2574.0,0.6374840628984275,1.3370786516853932,1.3892134831460674,0.5169243627246135,0.27310574521232306,1.0422879684418147,5.520685332218972,8.807333333333334,0.11323478642940087,42.13632796025887,0.5853811631045414,0.04707654646455136,0.4049210683237611,0.038822458651100025
